date,Bob,Chris,Dave,Eliza,Fred,George,Helen,Ivan,Jack,Kelly,Linda
Meg,Noah,Oscar,Peter,09-00-05,0,0,0,0,0,0,0,0,35,0,0,0,0,33,0,0
16-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-08-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-08-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-08-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-08-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-09-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-09-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-09-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-09-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-10-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-10-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-10-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-10-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-10-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-11-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-11-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-11-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-12-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-12-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-12-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-13-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-13-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-13-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-13-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-13-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-13-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-14-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-14-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-14-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-14-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-14-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-14-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-15-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-15-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-15-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-15-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-15-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-15-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-16-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-16-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-16-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-16-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-16-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-16-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-17-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-17-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-17-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-17-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-17-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-17-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-18-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-18-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-18-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-18-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-18-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-18-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-19-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-19-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-19-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-19-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-19-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-19-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-20-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-20-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-20-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-20-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-20-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-20-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-21-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-21-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-21-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-21-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-21-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-21-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-22-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-22-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-22-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-22-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-22-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-22-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-23-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-23-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-23-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-23-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-23-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-23-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-24-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-24-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-24-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-24-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-24-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-24-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-25-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-25-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-25-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-25-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-25-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-25-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-26-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-26-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-26-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-26-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-26-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-26-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-27-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-27-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-27-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-27-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-27-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-27-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-28-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-28-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-28-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-28-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-28-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-28-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-29-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-29-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-29-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-29-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-29-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-29-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-30-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-30-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-30-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-30-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-30-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-30-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-31-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-31-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-31-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-31-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-31-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-31-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-32-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-32-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-32-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-32-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-32-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-32-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-33-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-33-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-33-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-33-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-33-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-33-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-34-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-34-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-34-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-34-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-34-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-35-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-35-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-35-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-35-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-35-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-35-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-36-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-36-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-36-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-36-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-36-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-36-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-37-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-37-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-37-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-37-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-37-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-37-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-38-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-38-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-38-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-38-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-38-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-38-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-39-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-39-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-39-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-39-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-39-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-39-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-40-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-40-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-40-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-40-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-40-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-40-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-41-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-41-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-41-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-41-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-41-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-41-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-42-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-42-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-42-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-42-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-42-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-42-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-43-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-43-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-43-25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-43-35,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-43-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-43-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
16-44-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
